"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"新疆 库尔勒香梨","http://www.fieldschina.com/zh/item-3942.html","http://www.fieldschina.com/image/product/201305/51fbe70aac836884146.jpg","","22","22","0","香梨，维吾尔语叫“奶西姆提”，意思是喷香的梨子。真正库尔勒地区出产，色泽金黄，甘甜如蜜，果味香浓，回味绵长。
","","","3942","苹果、香蕉和梨","新鲜水果","","","","","","50000","1"
"东海红膏蟹","http://www.fieldschina.com/zh/item-3980.html","http://www.fieldschina.com/image/product/201305/51fbe70b5bb90489235.jpg","","120","120","0","淡水与咸水交融，很适合蟹的生长。石湖蟹健壮肥美，营养丰富，煮熟后，浑身膏红，蟹膏红润。食用时，既可整只放在锅里清蒸；也可切成段，用葱油，掺些豆油、酱醋煎煮；也可选其肉、取其膏配料煎炒。不论何种煮法，都是良好补品。
","","","3980","Shellfish","海鲜类","","","","","","50000","1"
"东海带鱼","http://www.fieldschina.com/zh/item-3997.html","http://www.fieldschina.com/image/product/201305/51fbe70bb6d13109412.jpg","","55","55","0","来自东海的大带鱼，味道鲜美，绝对是喜欢海产鱼类朋友们的一道珍馐。而且带鱼具有一定的药用价值，带鱼肉含多种营养素，带鱼鳞可以降低胆固醇、防止动脉硬化、预防冠状动脉心脏病、抗癌等等。带鱼为高脂鱼类，含蛋白质、脂肪、维生素B1、B2和烟酸、钙、磷、铁、碘等成分。鳞中含20~25%的油脂、蛋白质和无机盐。油脂中含多种不饱和脂肪酸。适用于红烧、清蒸、油炸等烹调方法。
","","","3997","鱼类","海鲜类","","","","","","50000","1"
"地扪 甜青豆","http://www.fieldschina.com/zh/item-4001.html","http://www.fieldschina.com/image/product/201305/51fbe70bd70b0170647.jpg","","20","20","0","地扪甜青豆挑选最优质碗豆，圆大，香甜，营养。非常适合每日食用。地扪甜青豆包装时锁住其新鲜口味及营养成分，地扪蔬菜保证让您每一口都能得到最佳味觉享受！
","","","4001","罐装食品","杂货","","","","","","50000","1"
"亨氏 沙拉醋","http://www.fieldschina.com/zh/item-4011.html","http://www.fieldschina.com/image/product/201305/51fbe70c1adc6235975.jpg","","32","32","0","谷物酿造，醋酸浓度高于一般同类产品，令烹调更得心应手。亨氏沙拉醋是由太阳照射完熟的谷物和纯净水酿造而成的。 亨氏沙拉醋为配制食醋，是用酿造食醋添加其它精心挑选出来的专业材料混合而成。
","","","4011","醋和调味料","杂货","","","","","","50000","1"
"亨氏 黄芥末酱","http://www.fieldschina.com/zh/item-4014.html","http://www.fieldschina.com/image/product/201305/51fbe70c29cf0733472.jpg","","19","19","0","亨氏黄芥末调味酱是一款用芥末籽制作的调味酱，风味浓郁、口感香醇,辣味温和，健康开胃。
","","","4014","调味品和酱料","杂货","","","","","","50000","1"
"亨氏 海鲜调味酱","http://www.fieldschina.com/zh/item-4017.html","http://www.fieldschina.com/image/product/201305/51fbe70c3154d904132.jpg","","23","23","0","全球统一配方，超过130年的番茄酱专家；精选高品质红熟番茄为原料；口味酸甜平衡，清新自然。 获得2010年ChefsBest?最佳口感奖，ChefsBest?是授予产品最美味的荣誉，这些是被专业大厨从一些主要品牌中评选出来的。100%全天然配方，绝不添加防腐剂、增稠剂、人造香精和色素。
","","","4017","调味品和酱料","杂货","","","","","","50000","1"
"蓝钻石 烟?扁桃仁","http://www.fieldschina.com/zh/item-4024.html","http://www.fieldschina.com/image/product/201305/51fbe70c5a368577674.jpg","","40","40","0","“蓝钻石果仁，加州仁上仁”Blue Diamond精选美国优质扁桃仁，颗颗优质，粒粒纯正。其所含脂肪绝大部分是“单元不饱和脂肪”，是有益的脂肪，可清除血管胆固醇，降低低密度脂蛋白，减低血管堵塞，从而促进心脏健康。扁桃仁赋含丰富维他命E，有效延缓衰老，更含蛋白质、铜、铁、锌、钾。
","","","4024","零食小吃","杂货","","","","","","50000","1"
"蓝钻石 盐?扁桃仁","http://www.fieldschina.com/zh/item-4025.html","http://www.fieldschina.com/image/product/201305/51fbe70c64439670003.jpg","","40","40","0","“蓝钻石果仁，加州仁上仁”Blue Diamond精选美国优质扁桃仁，颗颗优质，粒粒纯正。其所含脂肪绝大部分是“单元不饱和脂肪”，是有益的脂肪，可清除血管胆固醇，降低低密度脂蛋白，减低血管堵塞，从而促进心脏健康。扁桃仁赋含丰富维他命E，有效延缓衰老，更含蛋白质、铜、铁、锌、钾。
","","","4025","零食小吃","杂货","","","","","","50000","1"
"虎标 苦荞茶","http://www.fieldschina.com/zh/item-4043.html","http://www.fieldschina.com/image/product/201306/51fbe70cbb03d330668.jpg","","29","29","0","虎标苦荞茶精选用高寒山区所产珍稀优质苦荞麦作为原料，保证原料新鲜、高品质。苦荞麦中含有丰富的粗蛋白、膳食纤维，及多种维生素和矿物质，是营养全面均衡的饮品。虎标苦荞采用现代工艺精制加工而成，未添加任何辅料，保留了苦荞麦中的有益成份。外包精致而美观，设计新颖，内采用独立小包，便于携带，饮用方便，是健康生活新伴侣。
","","","4043","茶 ","饮料","","","","","","50000","1"
"虎标 苦荞茶(家庭装)","http://www.fieldschina.com/zh/item-4044.html","http://www.fieldschina.com/image/product/201306/51fbe70cc2768954586.jpg","","49","49","0","精选用高寒山区所产珍稀优质苦荞麦为原料，保证原料新鲜、高品质。虎标苦荞采用现代工艺精制加工而成，保留了苦荞麦中的有益成份。汤色明亮，入口爽滑醇厚，淡雅的苦荞茶香顿时四溢，回味无穷。外包精致而美观，内采用独立小包，饮用方便，是健康生活新伴侣。
","","","4044","茶 ","饮料","","","","","","50000","1"
"虎标 黑苦荞茶","http://www.fieldschina.com/zh/item-4045.html","http://www.fieldschina.com/image/product/201306/51fbe70cca0fe456477.jpg","","49","49","0","虎标黑苦荞茶精选用高寒山区所产珍稀优质苦荞麦作为原料，保证原料新鲜、高品质。黑苦荞麦中含有丰富的粗蛋白、膳食纤维，及多种维生素和矿物质，是营养全面均衡的饮品。虎标黑苦荞采用现代工艺精制加工而成，未添加任何辅料，保留了苦荞麦中的有益成份。外包精致而美观，设计新颖，内采用独立小包，便于携带，饮用方便，是健康生活新伴侣。
","","","4045","茶 ","饮料","","","","","","50000","1"
"有机丝瓜","http://www.fieldschina.com/zh/item-4119.html","http://www.fieldschina.com/image/product/201405/1400607548281982.jpg","","30","30","0","丝瓜所含各类营养在瓜类食物中较高，所含皂甙类物质、丝瓜苦味质、黏液质、木胶、瓜氨酸、木聚糖和干扰素等特殊物质具有一定的特殊作用，鲜美、滑爽，老幼咸宜，营养丰富。
","","","4119","本地蔬菜","田园时蔬，有机","","","","","","50000","1"
"美国 蛇果","http://www.fieldschina.com/zh/item-4131.html","http://www.fieldschina.com/image/product/201306/51fbe70e51a83754833.jpg","","40","40","0","蛇果较苹果类似，外形棱角明显，果色偏暗红，多汁，味甜，芳香浓郁。美国蛇果不仅营养价值丰富，而且具有美容的特性。
","","","4131","苹果、香蕉和梨","都乐","","","","","","50000","1"
"Johnsonville 尊乐 切达干酪香肠","http://www.fieldschina.com/zh/item-608.html","http://www.fieldschina.com/image/product/201407/1404389331810010.jpg","","88","88","0","加入大块切达干酪的猪肉肠增加了最重要的味道，不加防腐剂。

1945年，Ralph F.和Alice Stayer夫妇决定开一家肉品店，并以居住的威斯康星州小镇【Johnsonville】为名，他们用祖传秘方所调制而成的美味香肠，一推出便获得广大回响，这个曾经私藏百年的传奇美味，让有幸能品尝到的人都惊艳不已、为之疯狂。60年后的今天，【Johnsonville】以美味著称、风行全球，成为美加地区香肠制品市 场中的第一品牌，更是全世界最大的香肠食品制造商。

放置于热源上方7-9英寸的地方烤制。
","","","608","香肠","精选肉类","","","","","","50000","1"
"新西兰 鲜活蓝珍珠生蚝","http://www.fieldschina.com/zh/item-4362.html","http://www.fieldschina.com/image/product/201308/1376048097729313.jpg","","340","240","0","进口自新西兰的的蓝珍珠生蚝，富含蛋白质、锌、欧米伽3脂肪酸及酪氨酸，胆固醇含量低。其中锌含量极高。特别注意：6只生蚝的含锌量是日需求量的两倍。如果生蚝不新鲜，容易引起食物中毒。每只生蚝的个头都有9-10厘米左右大小，肉质饱满。
","","","4362","Shellfish","海鲜类","","","","","","50000","1"
"莫林 甘蔗风味糖浆","http://www.fieldschina.com/zh/item-4393.html","http://www.fieldschina.com/image/product/201308/1376938506119630.jpg","","42","42","0","莫林作为国内市场主打水果糖浆的品牌，选用天然无污染的天然水果、植物、花朵、坚果等浓缩萃取液，经过传统技术的制作以及精确的检测奉献给全世界超过了90个口味的产品。在遥远的加勒比海岛国，郁郁葱葱的蔗田迎风摇曳，如天堂般的景象引人入胜。温和的阳光孕育了甘蔗，收成加工后制成了蔗糖，美味健康。MONIN甘蔗糖糖浆制作冷热饮品佳宜，也适用于各种含酒精或无酒精鸡尾酒。
","","","4393","糖浆","烘焙用品","","","","","","50000","1"
"莫林 黑加仑风味糖浆","http://www.fieldschina.com/zh/item-4396.html","http://www.fieldschina.com/image/product/201308/1376938557100122.jpg","","42","42","0","","","","4396","糖浆","烘焙用品","","","","","","50000","1"
"莫林 百香果风味糖浆","http://www.fieldschina.com/zh/item-4397.html","http://www.fieldschina.com/image/product/201308/1376938581644312.jpg","","42","42","0","","","","4397","糖浆","烘焙用品","","","","","","50000","1"
"NPG 天然鸡肝","http://www.fieldschina.com/zh/item-4431.html","http://www.fieldschina.com/image/product/201312/1386242212953395.jpg","","25","25","0","这是来自NPG公司管理的农场饲养的鸡，绝对不含抗生素和化学物质，你完全可以放心的食用这些真正健康美味的鸡肉，鸡肝口感鲜嫩，具有营养保健功能，是最理想的补血佳品之一。
","","","4431","鸡肉","NPG 天然鸡肉","","","","","","50000","1"
"新鲜有机杏鲍菇","http://www.fieldschina.com/zh/item-4456.html","http://www.fieldschina.com/image/product/201308/1376995232362285.jpg","","25","25","0","杏鲍菇菌肉肥厚，质地脆嫩，特别是菌柄组织致密、结实、乳白，可全部食用，且菌柄比菌盖更脆滑、爽口，被称为“平菇王”、“干贝菇”，具有杏仁香味和如鲍鱼的口感，深得人们的喜爱。杏鲍菇营养丰富，富含蛋白质、碳水化合物、维生素，可以提高人体免疫功能。可炒、烧、烩、炖、做汤及火锅用料，亦适宜西餐。
","","","4456","菌菇类","田园时蔬，有机","","","","","","50000","1"
"桂皮","http://www.fieldschina.com/zh/item-4464.html","http://www.fieldschina.com/image/product/201308/1377077321999249.jpg","","8","8","0","桂皮因含有挥发油而香气馥郁，可使肉类菜肴祛腥解腻，芳香可口，进而令人食欲大增。
","","","4464","调味品和酱料","杂货","","","","","","50000","1"
"八角","http://www.fieldschina.com/zh/item-4467.html","http://www.fieldschina.com/image/product/201308/1377077890676953.jpg","","8","8","0","八角是制作冷菜及炖、焖菜肴中不可少的调味品，其作用为其他香料所不及，也是加工五香粉的主要原料。用于治疗寒呕逆，寒疝腹痛，肾虚腰痛，干、湿脚气等症。
","","","4467","调味品和酱料","杂货","","","","","","50000","1"
"美国 无籽青提","http://www.fieldschina.com/zh/item-4540.html","http://www.fieldschina.com/image/product/201006/51fbe6dc2303a646818.jpg","","60","60","0","西班牙人用它们来计算新年的日子。或者你可以把它们当零食吃，做成沙拉或者放进火腿三明治里。富含维他命C。
","","","4540","草莓、樱桃和葡萄","新鲜水果","","","","","","50000","1"
"天和 干贝顶级XO酱","http://www.fieldschina.com/zh/item-4591.html","http://www.fieldschina.com/image/product/201309/1378381140873220.jpg","","110","110","0","XO酱的主要原料是干制海鲜类，甫田厨房为您挑选的这款味道鲜美的酱料，其中的食材包括上好干贝、虾米、金华火腿等，加上辣椒、豆豉、蒜头等调味料精心熬制出的顶级调酱。其色泽红亮、鲜味浓厚、醇香微辣。
","","","4591","澎湖海产","海鲜类","","","","","","50000","1"
"瑞之坊 有机原味豆奶","http://www.fieldschina.com/zh/item-4607.html","http://www.fieldschina.com/image/product/201309/1378724473840144.jpg","","35","35","0","据说，近70%的中国人都有乳糖不耐症，因而喝含乳糖类的饮品会腹泻或消化系统不适，瑞之坊有机豆奶，不含乳糖，原料精选非转基因有机大豆，通过美国有机认证，喝不惯牛奶的朋友们可以放心享用瑞之坊的营养美味了。大豆含人体所需的氨基酸，并且是所有优质蛋白中唯一的天然植物蛋白，每份瑞之坊有机豆奶均含有5g大豆蛋白质。每份豆奶能够为您提供30%的钙质每日膳食摄取量，并且瑞之坊豆奶强化了人体所需的维生素A和维生素D。
","","","4607","米奶","饮料","","","","","","50000","1"
